incident_id,species_code,lat,lon,year,month,vessel_type,speed_knots,outcome,source,notes
OBIS_072d8f64-5c0b-48fe-9339-9238274efe44,HUMPBACK,44.4333,-66.6833,2000,8,,,unknown,OBIS_MachineObservation,"Allied Humpback Whale Catalogue, 1976 - 2003"
OBIS_072fcf0c-0ec2-419e-9d2d-73832c3a59dc,HUMPBACK,41.7298,-69.8606,2017,9,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_0734ad9d-c97f-4152-96c6-61a2926e7107,HUMPBACK,41.55951,-69.30769,2012,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07353b11-18bf-49ca-86f4-e60624a53561,HUMPBACK,40.94858,-69.95536,2021,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_073df256-c49b-455f-b123-83934ff0efab,HUMPBACK,41.004868,-71.787358,2021,7,,,unknown,OBIS_MachineObservation,CRESLI marine mammal observations from whale watch cruises 2021
OBIS_073f98cb-72f2-434f-baf3-95c466b25d0a,HUMPBACK,42.3,-70.3,2023,8,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_074557dc-d9d3-4dff-ab0b-9c8bf367572e,HUMPBACK,42.4369383,-70.54587,2019,12,,,unknown,OBIS_MachineObservation,
OBIS_07457df8-5695-4410-88c5-22b57bf652f3,HUMPBACK,42.437243,-70.54595,2020,4,,,unknown,OBIS_MachineObservation,
OBIS_074683fa-20ad-42d7-ad8b-424c83404cfa,HUMPBACK,41.46545,-69.37268,2010,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_0747b1eb-0da8-460d-a9a9-6829fc9e2a20,HUMPBACK,42.35044,-70.33802,2016,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_074f48df-206e-4301-9dcf-cbb5b78ef325,HUMPBACK,41.62016,-69.61174,2016,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_075000b0-2baa-42f6-8583-69225a68f1ec,HUMPBACK,41.622,-67.16417,2006,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_07504874-1f93-4219-a478-cf5c7305e291,HUMPBACK,40.87205,-71.216183,2023,10,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_075462d3-0e38-4040-8e67-38c0e54fd415,HUMPBACK,41.04181,-70.64431,2013,8,,,unknown,OBIS_MachineObservation,AMAPPS Northeast Shipboard Cruise Summer 2013
OBIS_0754888c-340f-4b3e-80cc-fd3da9ddbfe4,HUMPBACK,42.3,-70.3,2023,7,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07569b6b-9e3d-4f7a-97b7-70cd02ee3f69,HUMPBACK,42.188788,-70.266777,2024,5,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_0759e9d1-c6de-4aa8-a9f0-24f8b5354636,HUMPBACK,43.08467,-69.43016,2003,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_075ab3fa-cac1-40f9-b236-0efa83c91aa8,HUMPBACK,43.5,-66.5,,,,,unknown,OBIS_MachineObservation,Gulf of Maine humpback whale satellite tagging project: 2011
OBIS_075c6d41-5f89-4dfd-ad8a-3fbb258b067f,HUMPBACK,42.16,-70.25,2023,8,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_0760d0bf-fbb7-4f41-b06f-455c273c91ae,HUMPBACK,41.47357,-67.69142,2006,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_076687d1-5f33-4c9c-8ed0-67ee35e0bb91,HUMPBACK,42.26071,-70.32711,2009,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_0767fc5d-43e4-4cb6-9bae-a76cca8fc75c,HUMPBACK,42.21041,-70.27929,2015,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2015
OBIS_07697d46-79f1-4e32-9d17-5886d57e2baf,HUMPBACK,41.78399,-69.3375,2002,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_076c4f97-f65e-48c7-92db-74a617e052c0,HUMPBACK,42.14577,-70.38136,2016,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_076e669b-89f9-4cb7-977d-3216e3920873,HUMPBACK,43.5,-66.5,,,,,unknown,OBIS_MachineObservation,Gulf of Maine humpback whale satellite tagging project: 2012
OBIS_0771c953-1fee-4061-8a9f-2d9e03184daf,HUMPBACK,40.735859,-72.846909,2021,10,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_077642fb-ee80-4cd9-8eea-013061acb98f,HUMPBACK,42.87203,-69.06413,2009,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_0776ce49-e5be-40fc-afde-22091adaa943,HUMPBACK,41.34533,-69.07258,2007,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_077b8f04-6583-4648-b497-4be1c51b689e,HUMPBACK,41.05766,-69.31763,2010,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_077cf38c-9f53-4d38-bed5-7bbbf0353ea4,HUMPBACK,42.72248,-69.98599,2013,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_077d4f50-fd54-4813-9bc5-d9fba26aabe3,HUMPBACK,40.17912,-73.997945,2024,11,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_077eec7a-3733-406a-83bc-3e52de450338,HUMPBACK,42.25508,-70.179047,2020,9,,,unknown,OBIS_MachineObservation,
OBIS_077f8a25-a0d4-42b8-ac4e-06aea21a56a3,HUMPBACK,41.33376,-69.35763,2013,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_077fb364-9620-4c87-bf82-0854de633e90,HUMPBACK,42.19417,-67.43895,2021,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2021
OBIS_0780e767-7e6b-435e-b867-4d63cdd73ccb,HUMPBACK,42.917,-70.05783,2006,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2006
OBIS_0783117b-01a5-445c-aac4-a98dcd85533f,HUMPBACK,41.63645,-69.71178,2002,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_0783c7a2-5bf8-4c25-9d8e-badd466b9d44,HUMPBACK,42.54028,-69.8727,2010,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_0785d2fe-9ac8-4531-a31b-55e40f57e736,HUMPBACK,44.688793,-66.674008,2024,7,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07872f42-40b0-48ee-b41a-176c48b41ba6,HUMPBACK,41.768,-68.50842,2003,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_078db140-5133-48ca-9daf-3a0ec867d88b,HUMPBACK,42.873,-69.74517,2000,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07935aad-5dd4-4dc4-b8fc-cb963d3e468a,HUMPBACK,43.737678,-69.637206,2024,6,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07953737-6bdc-409a-8716-774d3d678bd6,HUMPBACK,40.290383,-73.95415,2021,6,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_079669a0-f0a4-4e20-9428-cef40e765811,HUMPBACK,44.3,-68.1,2005,9,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07976627-a23e-4f24-ab99-835196e96519,HUMPBACK,42.6495,-66.6929,2009,8,,,unknown,OBIS_MachineObservation,EC-CWS Eastern Canada Seabirds at Sea
OBIS_079c29fc-a2bd-490f-8b1e-5736d68b58c3,HUMPBACK,41.738987,-69.535453,2010,8,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_079dc1fe-1a08-48ca-af89-b6f9cc488d37,HUMPBACK,41.74166,-69.59263,2022,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07a3607d-1d4c-46d4-a0a2-4fd05c006b2a,HUMPBACK,43.1499156952,-69.5189170837,2005,7,,,unknown,OBIS_MachineObservation,
OBIS_07a7dcaf-3d95-448f-b0ee-03742c5999a6,HUMPBACK,42.33174,-68.29949,2015,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07a8ad4d-ce32-4399-9639-ac0decbc1047,HUMPBACK,41.61371,-69.73845,2003,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_07aaea6f-ea2a-47ac-a90e-94e3b9d5fab3,HUMPBACK,42.300919,-70.380999,2024,10,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07af8f9e-1e90-4326-b7a1-03708b6bc3ef,HUMPBACK,41.37023,-68.8199,2014,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07b06f37-4c20-4c5d-8975-3b15a6ce8373,HUMPBACK,43.4915,-69.7015,2020,8,,,unknown,OBIS_MachineObservation,Cap'n Fish's Cruises sightings
OBIS_07b324d2-469f-4ca0-b0c5-5a4117990f26,HUMPBACK,42.436785,-70.546435,2019,9,,,unknown,OBIS_MachineObservation,
OBIS_07b92795-ab81-494f-a2f7-5a0af8fb7b2a,HUMPBACK,41.35513,-69.37264,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_07b94f5b-c4a4-4ac1-b7b1-e15ffaf8caf6,HUMPBACK,41.96331,-69.84385,2015,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07c55942-196a-46c0-8576-a5ded27bd268,HUMPBACK,41.54892,-68.4505,2005,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_07c703a4-0d74-4a20-89f8-bd906bff65b8,HUMPBACK,43.0035,-70.1755,2008,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2008
OBIS_07c96e53-e864-4cfb-bf4c-0fd511535c26,HUMPBACK,41.62816,-69.36982,2015,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07ca35d0-4986-4ee8-9bae-cffc5e3b6486,HUMPBACK,42.159337,-70.050551,2024,6,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07cd5b6e-0e9d-44b2-8cc1-474bab07dd39,HUMPBACK,42.628078,-70.601646,2022,9,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07d07f7e-3d8f-480b-b094-c2a1fede071e,HUMPBACK,41.57192,-68.51333,2007,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2007
OBIS_07d0ea21-6bea-46f2-a1da-c3c16c4fdc72,HUMPBACK,42.437805,-70.546112,2020,9,,,unknown,OBIS_MachineObservation,
OBIS_07d487a3-d036-43e7-af2b-565ee6a74219,HUMPBACK,44.57085,-66.5595,2023,7,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07d4e812-f485-481e-b3c9-0c40bf119ad9,HUMPBACK,41.58833,-69.56567,2005,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07d58051-226d-4bec-91e8-7fba4a83d297,HUMPBACK,42.09,-70.18,2024,7,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07d8d675-8922-4c4a-81a9-46209a38297f,HUMPBACK,42.25137,-70.29668,2022,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07d8e5c3-0c09-455d-8ad4-aa6b89af14ba,HUMPBACK,42.03774,-67.55177,2014,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2014
OBIS_07da1c6e-7115-4c47-ba5a-810559dfbc87,HUMPBACK,41.591,-69.37059,2005,8,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_07db4d62-f481-48e6-8d1d-ec60ddad9d61,HUMPBACK,42.11958,-70.28429,2010,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07dcd6d5-56ff-4514-bd44-d60d393348a0,HUMPBACK,43.9431,-66.32346,2005,8,,,unknown,OBIS_MachineObservation,Visual sightings from Song of the Whale 1993-2013
OBIS_07dd9f2e-1896-4442-a5a2-a96e91990b05,HUMPBACK,42.51636,-70.5442,2022,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07ddd5e9-dc2e-4425-86cb-92dc62d23634,HUMPBACK,40.25021,-68.72263,2024,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_07e173ae-de25-4080-85ba-72755777b10d,HUMPBACK,41.60895,-69.32661,2003,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07e47c97-01a2-450a-82df-4321ba738e0d,HUMPBACK,41.064155,-71.76363,2024,7,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_07e85b5b-d1db-4ef4-9f21-09a2b6e12bca,HUMPBACK,41.55759,-69.52255,2002,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07ea30c8-624e-4a4e-a860-2aed375cb52e,HUMPBACK,41.51764,-69.28731,2003,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07ea4e9d-5aae-4fc8-bda3-9a2203132423,HUMPBACK,41.82155,-69.6282,2015,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2015
OBIS_07ead8d1-02ca-4aad-b7db-bfd9e4accb8d,HUMPBACK,42.22445,-70.17898,2008,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07ebdecf-43d5-4246-a4b3-e26e8122da64,HUMPBACK,42.2554067,-70.17901,2019,4,,,unknown,OBIS_MachineObservation,
OBIS_07ee1fcf-2194-4036-93c7-1be175412675,HUMPBACK,42.4708733,-70.2423833,2019,9,,,unknown,OBIS_MachineObservation,
OBIS_07f2a295-d7d4-473c-aa0a-265e5f5491aa,HUMPBACK,41.20543,-69.22174,2002,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07f49202-40ea-4afa-8623-6e39f7eda9d2,HUMPBACK,41.5975,-69.13572,2003,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_07fc6dee-8aab-480b-a5fe-1b166cd882fe,HUMPBACK,40.7776,-70.44573,2013,7,,,unknown,OBIS_MachineObservation,AMAPPS Northeast Shipboard Cruise Summer 2013
OBIS_080029f0-7fb1-403e-9872-cfdf5a8f457c,HUMPBACK,41.8965,-69.81408,2007,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_080211a6-d4ae-4851-ac80-5a282645746d,HUMPBACK,44.13506,-67.83505,2017,7,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_080316b8-d1f6-41ba-9f74-0efc969c3d4e,HUMPBACK,41.32971,-69.57358,2013,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_080329c0-bfc9-4cf3-b834-2c40fa5cc9bd,HUMPBACK,42.355,-70.296,2024,8,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_08059d88-2443-459f-8ca8-c8e207ac403e,HUMPBACK,41.63694,-68.4713,2011,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2011
OBIS_0808a33b-d64d-4adf-b586-e0aed6d3203d,HUMPBACK,41.44476,-69.30782,2016,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2016
OBIS_080be6e6-b764-4a15-b697-4490b88a19a8,HUMPBACK,42.22578,-70.12236,2024,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_080c4a01-2a1b-4606-b65e-cbd44c874d44,HUMPBACK,41.017217,-71.832583,2019,8,,,unknown,OBIS_MachineObservation,CRESLI marine mammal observations from whale watch cruises 2000-2019
OBIS_080e5b5d-9ca2-481a-8c8f-1b4d7b078d16,HUMPBACK,41.48542,-69.464,2005,8,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_08154fcc-ddf8-425e-909f-291ff203a4a0,HUMPBACK,40.79129,-70.86909,2023,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2023
OBIS_081678d0-a4a3-4be0-add4-932d0c338609,HUMPBACK,41.61366,-69.67024,2019,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2019
OBIS_0818b78f-40cf-42e3-be6f-5f87a14b23f1,HUMPBACK,40.9399,-71.689967,2010,7,,,unknown,OBIS_MachineObservation,CRESLI marine mammal observations from whale watch cruises 2000-2019
OBIS_081e9f2f-e801-4f61-bfe7-74c5613e4bd8,HUMPBACK,42.08339,-67.37568,2002,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_081f33ab-2d54-4455-abb8-3a172c33dfea,HUMPBACK,41.21907,-69.49972,2019,8,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2019
OBIS_08249851-5d32-47b8-b412-9cef2681bbf5,HUMPBACK,42.85052,-70.55186,2023,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2023
OBIS_082aa604-e3ef-4c88-9733-ec83afd7ffcf,HUMPBACK,43.43545,-68.39964,2011,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_082e4024-38f4-43ec-94ea-b181f048b294,HUMPBACK,40.79218,-69.11907,2003,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2003
OBIS_082e4ce9-0233-4ddd-9ece-7cbd7f94061e,HUMPBACK,40.00011,-71.36916,2023,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2023
OBIS_082f944e-a8c7-4a36-a7b9-8a03ba09c33e,HUMPBACK,42.254995,-70.17908,2020,4,,,unknown,OBIS_MachineObservation,
OBIS_0835e1e8-035c-4b0e-a98e-6b62fd5c2243,HUMPBACK,40.67101,-68.30922,2019,8,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_0837d677-a104-456c-ac73-ad6333671e53,HUMPBACK,41.6315,-68.47517,2005,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2005
OBIS_08383fb0-dbee-4b2b-aea0-aae76e7d0042,HUMPBACK,42.25553,-70.1789733,2019,11,,,unknown,OBIS_MachineObservation,
OBIS_083999f0-2021-43c5-8c1d-daf83b8a296f,HUMPBACK,41.8119,-68.34664,2003,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_083f02ee-e2b5-4035-a328-40ed02757366,HUMPBACK,43.39,-66.74,2006,8,,,unknown,OBIS_MachineObservation,NEFSC Aerial Circle-Back Abundance Survey 2006
OBIS_0841e4a9-702e-4268-b3fa-5361d1c828ed,HUMPBACK,43.0513305664,-69.9649200439,2005,7,,,unknown,OBIS_MachineObservation,
OBIS_0841f3a6-d9f3-464e-99df-5b1cb85f9b3e,HUMPBACK,42.15819,-70.35732,2015,11,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_08448a6b-5b7c-4246-82ce-101aef193aa8,HUMPBACK,41.6898,-69.57839,2006,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_08471502-348e-4fb3-b087-9d59c0fd9748,HUMPBACK,41.60568,-69.81094,2010,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2010
OBIS_08483160-6c07-4522-afaa-15cd6b0bd27d,HUMPBACK,40.1797,-71.46654,2024,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_08485e23-405d-4549-b96d-bfd5587b2730,HUMPBACK,44.301309,-66.37536,2024,7,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_0849efa2-b656-46cc-9d3f-4b8a74da48d0,HUMPBACK,42.18779,-66.98282,2021,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_084b3267-4f83-404b-b73f-7ff1c4da9463,HUMPBACK,42.32574,-70.6929,2021,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2021
OBIS_084db7e0-752f-4cca-bf1c-3c57125194ca,HUMPBACK,43.00817,-70.14589,2002,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_08543544-5399-4eea-ae38-496763c7864c,HUMPBACK,42.3282,-70.7938,2018,4,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2018
OBIS_08543b09-6fc6-46e2-a464-c8329a0c1b01,HUMPBACK,42.1741,-70.2763,2008,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2008
OBIS_0854d475-5a19-46ed-9c04-cc584b70ade2,HUMPBACK,40.361667,-73.9045,2024,7,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_0856ff16-327d-4292-a711-02bab2a84bb4,HUMPBACK,43.15274,-69.59466,2005,7,,,unknown,OBIS_MachineObservation,USGS Patuxent Wildlife Research Center Seabirds Database
OBIS_0857164e-a75f-4064-a739-b0818a7c76f1,HUMPBACK,42.254995,-70.17908,2020,5,,,unknown,OBIS_MachineObservation,
OBIS_085e30d7-82d4-4bb4-b765-dcb204f6d0e9,HUMPBACK,42.97982,-69.974,2012,1,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_08676d3b-3a46-4c85-ba4e-9e1dea46cd6c,HUMPBACK,41.95973,-69.56745,2024,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_086a8e3c-1211-4666-aac7-0fcfc1e76470,HUMPBACK,41.15053,-69.13932,2002,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_086e7b06-3081-4944-9ba3-b61aa7415291,HUMPBACK,41.22467,-68.75367,2004,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_086f413e-29d4-4812-bf22-13502fdf1d3d,HUMPBACK,44.27132,-67.00427,2024,9,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_0871faa8-a184-4449-bd15-bb9f10e458ba,HUMPBACK,42.0928,-70.0298,2008,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_08742e80-2ba1-455f-bcec-2a389fc6a658,HUMPBACK,42.130567,-70.488556,2017,8,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_0874f91f-5c52-4fbb-b284-52cc5d33b0ee,HUMPBACK,41.29945,-69.11628,2016,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_08755dda-1e4f-41c1-a24d-fab10e1f2ee2,HUMPBACK,41.94297,-67.81375,2004,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_0877bd17-8a54-4738-ae67-984f40c9e35d,HUMPBACK,44.57085,-66.5595,2023,7,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_0879bc49-e67e-4cd6-bb98-8ec85f712e68,HUMPBACK,40.64617,-66.5,2006,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_087c978b-f7a3-4a38-b2ff-ceb869773304,HUMPBACK,41.59884,-69.78233,2005,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_087ca381-6dad-4cae-8fd1-56ef13e12219,HUMPBACK,44.29054,-66.97663,2021,10,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2021
OBIS_08857f76-71db-4af3-a80c-2bcb3ab7ebfa,HUMPBACK,41.28685,-69.18924,2021,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2021
OBIS_08861786-3f44-4350-a823-647dd2814187,HUMPBACK,41.5865,-69.46267,2005,8,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_088dd525-bad9-451c-a9fc-d13d5eb6a4cd,HUMPBACK,40.66695,-69.38127,2024,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_088fe8aa-e4cd-4f9b-b7e4-5c0619997e4c,HUMPBACK,41.24655,-68.75275,2009,7,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_0890bc0a-b0c7-4557-8249-dd1ee94056db,HUMPBACK,43.24754,-68.41521,2009,12,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2009
OBIS_089878c3-8903-490f-af47-5de913e95edd,HUMPBACK,41.23383,-69.32633,2002,6,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2002
OBIS_089a8684-bce8-4aad-ac66-134eeff407b3,HUMPBACK,41.00641,-69.74361,2019,9,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_089c61a7-fcd8-461d-b01d-068d3bd36a6d,HUMPBACK,42.104372,-70.329216,2019,8,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_089cf854-5fb7-4c3d-9399-402ceffcbf8d,HUMPBACK,41.32107,-69.28598,2024,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey in 2024
OBIS_089d3e5a-9dca-47f0-af27-8694fb513a15,HUMPBACK,41.57817,-69.39073,2007,3,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
OBIS_08a16f99-0a80-4ce3-aa83-66408b87f3a8,HUMPBACK,42.10927,-67.6103,2010,9,,,unknown,OBIS_MachineObservation,USGS Patuxent Wildlife Research Center Seabirds Database
OBIS_08a30f34-72de-4b22-8e86-c40e7998c062,HUMPBACK,42.695,-70.524833,2021,8,,,unknown,OBIS_MachineObservation,Happywhale - Humpback whale in North Atlantic Ocean
OBIS_08a4ab26-a9ff-4192-881c-a4795b37f8bc,HUMPBACK,43.20367,-69.65733,2005,7,,,unknown,OBIS_MachineObservation,USGS Patuxent Wildlife Research Center Seabirds Database
OBIS_08a4abfb-6aa3-4fdc-b0a1-75a070450bf1,HUMPBACK,40.955833,-71.827417,2019,8,,,unknown,OBIS_MachineObservation,CRESLI marine mammal observations from whale watch cruises 2000-2019
OBIS_08a4d50c-ac1a-46ec-9beb-dcd129ffc973,HUMPBACK,41.93133,-67.94689,2023,5,,,unknown,OBIS_MachineObservation,NEFSC Right Whale Aerial Survey
